Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
62127,-0.277517443,1.08535809,1.27334012,0.674856495,0.668969392,-0.219457032,0.74488197,-0.153117983,-0.81985778,-0.308252961,-0.951817261,0.51430525,1.889709947,-0.097386711,1.019607201,-0.040871741,-0.622466841,0.163625638,0.754248705,0.16472534,0.03240082,0.183804559,-0.244554557,-0.422722925,-0.071820746,-0.369716072,0.168866482,0.147562421,4.99,0
62127,-1.09621475,0.330962559,2.422721233,-0.985956975,-0.403855175,-0.38295288,0.432195206,-0.152845903,0.972607711,-0.589525575,-0.848169319,0.419965674,0.248385197,-1.112287243,-0.987510682,-0.038083229,-0.296375155,-0.661901915,-0.202119273,0.056619051,-0.23798005,-0.235701509,-0.093064263,0.469091726,-0.099258495,0.747307975,-0.156432428,-0.034543525,30.58,0
62128,1.085180192,-0.308109449,-0.910942332,0.14843152,1.849156858,3.616816525,-0.606287354,0.880952368,0.058110068,0.046788915,-0.198824817,0.041971145,0.093197058,0.318279704,1.298326554,0.709347764,-1.0603464,0.50904374,-0.195705586,0.180979009,0.039219184,-0.203760522,-0.151833179,0.99839307,0.616466192,-0.357446239,0.023153266,0.040262752,97.06,0
62128,-0.308543816,0.796361517,1.71231367,1.318883913,0.636661604,0.030233664,0.76097876,-0.207727823,-0.429384731,-0.103189707,-0.357725283,0.679991809,0.974576169,-0.379842277,0.119378682,-1.353561332,0.464929244,-0.836749607,0.757761699,0.164981632,-0.015972634,0.401175062,-0.198772796,0.128302262,-0.136946118,-0.273050811,0.026992272,-0.075142026,2,0
62128,1.167313527,0.149482256,0.503766525,0.456413558,-0.22605396,-0.192231536,-0.104504706,0.071340851,-0.239796142,0.05321008,1.726237636,1.216856145,0.351066916,0.437195905,0.568616561,0.201247694,-0.403923021,-0.511637709,-0.189196743,-0.09741489,-0.174394239,-0.508425365,0.148388035,0.01667615,0.118129548,0.106089748,-0.016180848,0.006354253,5.49,0
62129,1.296365347,0.175701929,-0.190076666,0.315760038,0.133627359,-0.11288509,-0.135710454,0.096517861,0.061356283,-0.071261712,0.353093513,-0.193850857,-1.03060453,0.112706071,0.629793764,1.080046377,-0.602043736,0.745954066,0.540943601,-0.121826359,-0.329071783,-1.044806822,-0.010175923,-0.915715679,0.295637318,0.154096452,-0.037249769,0.005687486,0.89,0
62129,-0.479996224,0.907733642,1.241913114,-0.140603375,0.383675073,0.258546861,0.391420394,0.402843285,-0.528729562,-0.405908394,1.7883451,0.313450483,-0.891824628,0.001249841,0.797245594,0.029669378,0.37130103,-0.440025429,-0.519939682,0.008965472,-0.164715878,-0.418122836,0.048216885,-0.362604696,-0.367332958,0.116650792,0.268495563,0.079683899,4.48,0
62130,-1.005688242,0.83352317,1.055257565,-0.142488416,0.3388786,0.145153861,0.262897538,0.432312461,-0.083441675,0.059881493,1.637213864,-0.260847761,-1.97609923,0.104158509,0.958735084,0.062927801,0.410009981,-0.32813852,-0.516638723,-0.030660183,-0.222298848,-0.511044653,0.232209409,-0.397305379,-0.32080982,0.121497927,0.272424216,0.121507951,6.15,0
62130,-0.837881896,0.936240419,2.178998311,0.121686386,0.385445334,-1.25080129,1.075249243,-0.448161177,-0.512382561,-0.414978543,0.208023063,0.684442487,0.95540204,-0.23944929,0.279854121,0.082684208,-0.710295193,-0.595950101,-1.016174052,-0.073350079,-0.141711463,-0.303548713,-0.124142347,0.894258067,-0.07696464,-0.859462872,-0.170167756,-0.107592704,9.99,0
62131,-0.63515535,0.607222852,2.159413435,0.069831873,-0.2770042,0.176244703,0.293439456,0.375036051,-0.250962256,-0.512957061,1.231429534,0.252087377,-1.069582703,0.329376918,0.249648525,0.671765067,-0.806110978,0.40221214,-1.383265326,-0.1845806,0.250185137,0.576588791,0.056046816,0.158083565,-0.58221277,-0.649302953,0.168445431,0.157663167,41.33,0
62131,-3.846723524,4.243506064,-1.533733188,-0.634443076,0.428469461,-0.530767572,1.464966664,-0.685305516,3.736310117,7.388363792,1.106905008,-0.100806039,-0.616726376,-1.489108837,0.496715233,-0.845293908,-1.269032453,0.296748076,0.405878222,2.955181403,-0.662884531,0.186099457,0.005996349,-0.618222692,0.283226754,-0.401791534,1.859763456,0.546182667,2.69,0
62131,1.296718999,0.210640734,-0.180049162,0.311073621,0.176668202,-0.101410774,-0.102990309,0.069118964,-0.0116677,-0.085426608,0.435339306,0.062642573,-0.548327588,0.016726979,0.576879715,1.057423745,-0.629603158,0.68678448,0.537687465,-0.090926627,-0.323526768,-1.005309442,-0.015964671,-0.902511354,0.31195542,0.152480308,-0.034097007,0.006723262,0.89,0
62131,-1.769611171,1.431350056,-0.332784422,-1.97775484,-1.075179997,-0.740306565,-0.777837869,1.230356369,-1.230403282,0.137332921,-1.765194821,-0.627984884,0.50442717,0.41167762,-0.009001524,1.861507461,0.09976962,-0.90816484,0.195538207,0.106688895,0.211934204,0.366485417,-0.083723429,-0.575585706,0.113407244,-0.336307376,0.215038973,0.113618352,15,0
62132,-1.008448752,3.065922538,-2.941555687,1.563479358,-0.176928358,-2.193742569,0.28630246,0.594216064,0.260452358,-0.108860251,0.807552561,-0.25627669,-0.265681733,-3.200371872,1.073957162,0.89742075,3.241159503,1.420632949,-0.696868002,0.481689192,-0.200047705,-0.248104887,0.285052017,0.341357847,-0.204043916,-0.392416298,0.550417918,0.185232275,23.51,0
62132,0.183678699,-1.812570799,1.296259292,2.181241093,-1.787338063,0.683810209,-0.368296622,0.171678913,1.577261977,-0.621771905,-1.380189584,1.06090906,0.371897126,-1.082409879,-1.592660817,-0.480189777,0.299093425,-0.183334234,0.024850578,0.819067778,0.221431125,0.104544645,-0.516089993,0.4721166,0.402413184,-0.276511607,0.023450626,0.121608084,478.59,0
62132,-3.293849881,-3.847285177,2.911933693,2.030124498,3.498662959,-2.018612374,-2.941702025,0.475823273,0.211475096,0.410944304,0.776868815,0.933140619,0.4121728,-0.289475697,0.478261624,-0.489742342,0.081828467,0.813874622,2.267563758,1.428114423,0.300737998,-0.02410961,0.504881237,0.054312482,0.137200666,0.576437993,-0.215004287,-0.060796647,10,0
62133,1.260341238,0.264828634,0.517866678,0.619430983,-0.463445328,-0.989075838,0.075512996,-0.217053999,0.01472995,-0.07157444,-0.180611188,0.475872702,0.514407232,0.1996694,1.00985392,0.293043046,-0.433925805,-0.56725959,-0.120768609,-0.080528526,-0.255061373,-0.727826447,0.134245919,0.385752781,0.22403397,0.093849201,-0.027749979,0.019460445,1.79,0
62136,-0.894853083,-1.139900331,-0.444785381,-3.416402119,-0.161969382,4.4080218,1.023626682,0.195915355,-2.063450686,1.143635887,-0.213120455,-1.496145098,0.484240331,-0.818388211,0.509125224,0.426680597,-0.541143301,0.382568082,-0.345764407,-0.790935579,-0.608791506,-0.799877258,0.224424428,0.97296148,0.017178062,-0.563329382,-0.091483013,-0.398394232,416.36,0
62136,0.475607393,-0.833231858,1.077805291,2.929876918,-1.150974768,0.169363589,-0.12064373,0.062361134,0.006879015,0.407982463,-0.910759256,-0.115383235,-0.159848541,-0.171186442,0.217428247,0.84439846,-0.544179908,0.179924098,-1.17100196,0.520777221,0.306388664,0.211736939,-0.341922078,0.40306564,0.257380851,0.071771829,-0.027588825,0.092686491,342.01,0
62136,-0.751869704,1.698800189,0.098594731,0.022428354,0.875787632,-1.132353584,1.056102539,-0.231577936,-0.422559173,-0.533910895,-0.303455728,-0.279297209,0.528901505,-1.66767466,0.707003342,0.497875339,0.810871252,0.507212206,-0.066729772,0.270832391,-0.129343628,-0.164398032,-0.276168465,-0.217567479,-0.034234165,0.314330264,0.332114451,0.280748052,0.76,0
62136,-0.12409164,0.359171259,0.782540258,-1.344845745,0.035314612,-1.108518013,0.59948306,-0.302226158,-1.716303985,0.239928724,-0.717226077,-1.064211911,0.084240671,-0.004240164,0.238039244,0.72483425,0.299436485,-1.305877877,0.936552973,0.149057904,0.250236451,0.606391825,-0.332921116,0.060200493,0.382217187,-0.10322324,0.019777315,0.038810708,12,0
62136,-0.422374029,0.58937148,0.734620665,-0.846306532,2.176991862,3.832895451,-0.188297153,0.742935371,-0.20210174,0.084737687,-0.036859248,-0.409779562,0.089376156,-0.165144023,1.778130384,0.449806561,-0.869722569,0.509154411,0.89028784,0.241130771,-0.118787235,-0.446059138,-0.216269291,1.011250141,0.168950229,0.311343521,-0.453276864,-0.23409587,1.98,0
62137,1.097583928,0.113146895,0.511276788,1.494274052,-0.372203876,-0.377071351,0.076741652,-0.019029908,0.3318147,-0.122813407,-0.317646133,0.408216984,-0.618917721,0.177173304,-0.068185186,-0.795583089,0.408304117,-1.027562661,-0.495355574,-0.183181599,-0.071520358,-0.042661199,-0.036948121,0.397544334,0.596277852,-0.333390932,0.033288247,0.02222727,31,0
62137,-1.104540808,0.951724363,2.280618969,0.938810574,-0.873311427,1.012117861,-0.613517096,1.018110452,-0.386245982,-0.209422156,0.795499393,0.081995474,-0.667320319,0.467046497,1.591566662,0.471143447,-0.240398238,1.200261825,0.365858963,0.153789799,0.371606628,1.004163343,-0.202699296,-0.312228354,0.163036258,-0.003385271,0.254455498,0.084715054,43.93,0
62137,-0.360026194,1.121573383,1.192067298,-0.13729271,0.306080198,-0.455793381,0.646920954,0.056868575,-0.733497676,-0.361677602,1.307978229,0.856965713,0.75925751,-0.385489341,0.143953884,0.643127084,-0.399679149,0.381540577,0.317570182,0.177767669,-0.226089822,-0.582328691,-0.076444858,-0.029699871,-0.124425958,0.07252865,0.245858695,0.086203908,2.99,0
62137,1.225615246,0.379434565,0.094644841,1.161682037,0.1378132,-0.324423742,0.265618055,-0.120291188,-0.325195845,0.138437206,0.924193819,1.391450795,0.781605077,0.238912375,-0.790057826,-0.128583647,-0.536065977,0.048257581,0.278172461,-0.090231209,0.004271941,0.190911593,-0.208823025,0.057458155,0.88582905,-0.261198488,0.011520245,0.001949244,1,0
62137,-0.626709777,-0.007648084,2.436670555,-1.748735102,-1.097250912,-0.662986939,-0.215126564,0.115347471,-0.847417396,-0.147637948,-0.810113605,-1.829344981,-1.429403624,-0.278029008,0.708154056,1.705699466,-0.069129116,-0.557463934,-0.261343008,0.028725764,0.420897396,0.969523968,-0.346812491,0.384358635,0.392561865,-0.128834528,0.037890189,0.063831312,24.99,0
62137,1.201303094,-0.309688498,-0.314366978,0.167426349,1.540305984,4.059729827,-1.136824017,1.090074823,0.76097438,-0.142716393,-0.565511001,0.302266329,-0.024397408,-0.215350859,0.36770848,0.405276796,-0.747008185,0.384613151,0.159927691,-0.003537379,-0.113604355,-0.280918145,-0.04314686,1.001216516,0.57259173,-0.393930587,0.074081429,0.032089171,12.99,0
62138,0.873001797,-0.958093996,0.824797771,0.128133411,-0.984706889,0.634747685,-0.689796169,0.356436652,1.034100463,-0.376393237,0.737205934,0.944243301,-0.616686162,-0.204634117,-0.646945718,-0.075064142,0.089704477,-0.386657298,0.478922359,0.165831745,-0.096435056,-0.368101804,-0.061679879,-0.22966555,0.005704979,0.961472028,-0.052123384,0.021071181,150.92,0
62138,-0.387593056,0.659111173,1.375243704,0.788758672,0.44346869,0.556895596,1.377686989,-0.407792802,-0.653421356,0.420035465,1.365359854,0.36051814,0.0837873,0.085840191,0.869206257,-0.58401608,-0.389322648,0.237870331,0.807752249,0.196852798,0.112335652,0.701712333,-0.219028963,-0.279795267,-0.229562903,-0.293019988,-0.250279949,-0.323686483,116.85,0
62139,0.738229837,-1.605562845,-0.574618448,-0.459520868,0.025966803,1.943351444,-0.519235474,0.502983868,-0.605075262,0.474779369,-1.113098723,-1.134709967,-1.205316803,0.562142208,2.345925594,-1.946778,0.666418953,-0.243410774,-2.019610049,-0.130872359,-0.291033752,-0.933677341,-0.150912589,-2.406839942,-0.085066852,0.593681879,-0.011511803,0.03517349,288,0
62139,1.122870031,0.194111351,0.397314029,1.403140537,-0.099228927,-0.153623404,0.150176388,-0.065071141,0.170363774,-0.157815863,-0.403320632,0.944759302,0.651671379,-0.084260537,-0.176646416,-0.756774987,0.219741109,-1.069255546,-0.379989288,-0.095564372,-0.079537319,-0.004209462,-0.090683219,0.117319364,0.681502028,-0.317764816,0.040814944,0.02154218,30.38,0
62139,1.222485588,0.1556824,-0.561147323,0.783568348,0.640602441,0.195653126,0.297422625,-0.040758891,0.036608537,-0.024879707,-1.50395682,-0.461998637,-0.354024826,0.538821382,1.196600622,0.065450569,-0.555088055,-0.221411075,-0.124269299,-0.078540548,-0.072456108,-0.252085873,-0.271574663,-1.345012559,0.8065467,-0.244275907,0.005898204,0.005879665,50,0
161154,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38,1
163181,-5.238807736,0.623013014,-5.784506592,1.678889307,-0.364431872,-0.477294698,-4.276131504,-0.695172912,-2.971644386,-5.529131231,1.779504503,-4.836159014,-1.208991875,-2.901189811,0.281878306,-5.53954432,-7.290960213,-4.897766036,-0.308608992,-0.203269802,-0.326139919,1.509238687,-0.215966267,-0.245726907,0.893041277,0.865758089,0.854657017,-0.964482422,39.98,1
165132,-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31,1
62140,-0.324872924,1.077927038,0.103520509,1.277381292,-0.169022103,-0.106928248,0.586236268,0.38457871,-0.8441683,0.048019128,0.691238802,1.27389106,0.89775668,0.477978102,-0.593924834,-0.421995677,-0.074230948,0.381219398,1.192368681,0.240109719,0.17794723,0.572420413,0.122694066,0.044476743,-0.203926602,-0.257905627,0.213399126,0.05970949,86.06,0
62140,1.225203609,0.336827097,0.757298849,0.736196278,-0.65398886,-1.275602728,0.137099571,-0.293935553,-0.136372559,-0.094197164,0.424068908,1.054413938,1.179193714,0.080491673,0.887702224,0.102347571,-0.284033964,-0.833868204,-0.325937989,-0.051017757,-0.211942655,-0.567380345,0.191648102,0.938825455,0.179074866,0.058442464,-0.021927723,0.026322296,0.89,0
62141,1.103304291,0.0603664,0.916427343,1.846455582,-0.463953681,0.352989061,-0.402102098,0.282783234,-0.21141395,0.536646158,1.065451079,0.624514456,-0.94248454,0.116141993,-1.18330984,0.057389672,0.099643876,-0.677675074,-0.460153206,-0.21014791,-0.0551282,-0.007526088,0.037392104,0.265310649,0.234853424,0.985115841,-0.051155102,-0.006710286,0,0
62141,-1.954475677,1.147694747,0.647792221,0.144378142,-0.412564291,-1.237853094,-0.131912064,0.738478014,-0.43402266,-0.299333897,-0.626153972,0.349215501,0.316331128,0.612919075,0.830623061,0.44658803,-0.103696826,-0.312106908,0.048071653,-0.256615161,-0.253971907,-0.561238326,0.596387235,0.361982491,0.03486467,0.097944023,0.134383409,-0.041623891,1.98,0
62141,1.18734262,0.033936085,1.101653814,1.217686798,-0.645760852,0.103668585,-0.494262496,0.058598152,0.759324393,-0.233508644,-1.047508054,0.903654904,1.220336597,-0.60803013,0.093336886,0.171124257,-0.491471654,-0.035571766,-0.031592358,-0.046690894,-0.082027269,0.025765221,-0.08017834,-0.086772665,0.518079071,-0.381477521,0.078985484,0.035629409,9.99,0
62141,1.293636212,0.289048935,0.066294359,0.574082675,-0.172724826,-0.782432378,0.027460153,-0.129367903,0.176064034,-0.261176381,-0.667016611,-0.317293484,-0.384876191,-0.179458351,1.210588085,0.668331819,-0.160369141,-0.037361224,0.008915486,-0.108517054,-0.331049994,-0.986623153,0.07138214,-0.212387899,0.263972576,0.130105507,-0.028384407,0.023857546,1.78,0
62142,1.330198864,-0.74760458,0.961610196,-0.609235086,-1.552951927,-0.724113249,-1.011105928,-0.056077129,-0.363692978,0.604630054,-0.364002393,-0.763627065,0.077118708,-0.39584055,1.144172681,1.49473604,0.068655358,-0.817863683,0.219096102,0.122389213,0.392283759,1.024135106,-0.120092251,0.430473101,0.411344901,-0.051038521,0.031578524,0.029388918,34.99,0
62143,-0.227302713,0.26171337,0.846355506,-1.190352768,1.705049698,3.945338626,-0.748249973,1.150241533,0.068734912,-0.486230296,-0.335323423,-0.30228946,0.187434823,-0.210829588,1.563429511,1.081614398,-1.164696752,1.002351282,-0.067790412,0.111855685,0.236905159,0.5525046,-0.204767087,1.050211266,-0.087393951,0.552834099,0.041759014,0.029324649,7.05,0
62143,1.239383814,-0.045684836,0.350371695,0.248715223,-0.435078433,-0.403466757,-0.174464844,0.032815631,0.288746778,-0.044550916,0.811841811,0.632696188,-0.695310176,0.358674557,-0.307141271,0.219721994,-0.407929054,-0.008083703,0.649507952,-0.125812755,-0.22534712,-0.597276461,0.01888296,0.017211594,0.317405,0.450871211,-0.051606348,-0.004509308,4,0
62144,-0.700104744,-0.158131327,0.9658742,-2.408906219,-1.246780287,-0.715223996,-0.66448388,0.528697136,-2.119941196,0.78190432,-0.972510292,-1.833878565,-1.353745534,0.226912105,0.27023333,-0.337978605,0.775120387,-0.139549467,-1.211632183,-0.45134302,-0.083566443,-0.005650527,0.080111331,-0.002929543,-0.406445007,-0.374405135,0.2692698,0.128920575,20,0
62144,-0.828322327,0.127241997,-0.158712035,-2.550461081,0.288172896,-1.437423326,0.410306644,0.261562621,1.01491041,-1.92197932,-1.800248423,-0.315871717,-1.421658201,0.691046376,-0.032045305,-0.369287862,-0.247103905,0.107986658,0.406275218,-0.244890889,0.120221478,0.180905595,-0.20183291,-0.433078587,-0.146403629,-0.183746681,0.008579151,0.029838526,16,0
62144,0.67764984,-2.450731899,-0.504405772,-1.02747883,-1.652586138,-0.414322663,-0.297031342,-0.19270813,-1.926484314,1.39184499,0.497673275,-0.791159239,-0.788730831,0.148250908,-0.882755568,-0.578663123,0.586327462,0.509255602,0.335086627,0.471398648,0.068292794,-0.352581921,-0.504066139,0.002756598,0.494056037,-0.102837956,-0.076848725,0.068207098,444.66,0
62144,1.236442208,0.344603785,0.476820203,1.112360238,-0.374993913,-0.897431545,0.109670917,-0.189910332,0.050657767,-0.003173455,-0.364532638,0.239176467,0.073893769,0.323773044,1.017193749,0.172503902,-0.478675577,-0.170256866,-0.370830796,-0.141134678,-0.054834745,-0.124300102,-0.019336939,0.362032776,0.544164505,-0.438038223,0.023034252,0.025289228,2.5,0
62144,1.321733757,-0.644060186,0.153597948,-0.803088894,-0.85335023,-0.596560252,-0.527424361,-0.090485641,-1.033838884,0.809418021,1.095238049,-0.167214711,-0.061892079,0.107282892,0.066976173,1.35852003,-0.096536425,-0.656959436,0.872458707,0.160761858,0.307580442,0.695346038,-0.213331913,0.033441153,0.615148181,-0.085111478,-0.013447994,0.005108878,51.76,0
62145,-0.921968117,1.033630216,1.058915642,-0.757123489,-0.185636803,-0.471986855,0.237287589,0.581160401,-0.298357944,-0.693803612,0.418962161,0.490082618,-0.796289486,0.522533758,-0.938293634,0.436634513,-0.451908892,0.139202016,0.190153775,-0.118014087,-0.128379345,-0.393832993,-0.082378912,0.00226378,-0.204088067,0.300589444,0.167794342,0.102931548,1,0
62146,-2.761856131,1.168519925,-0.628800297,0.406951321,-0.817680865,-0.755242072,-0.667335395,0.61924593,0.359796567,1.001474473,-0.329920533,0.187124097,0.125609378,0.558199412,2.070455619,-0.521659807,0.769005753,-0.57625553,1.53925453,-0.993087055,-0.068227104,0.621377483,0.98803947,0.165967382,-1.473751572,0.893437071,-1.35007733,-0.849172221,7.68,0
